ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000333.SZ,2023.03.01,52.509999999999997,54.990000000000001,52.509999999999997,54.619999999999997,52.46,2.16,4.1174,432974.700000000011641,2350199.969000000040978
000333.SZ,2023.03.02,54.600000000000001,55.679999999999999,54.149999999999998,54.850000000000001,54.619999999999997,0.23,0.4211,255489.790000000008149,1408679.945999999996274
000333.SZ,2023.03.03,55.25,55.840000000000003,54.659999999999996,55.200000000000002,54.850000000000001,0.35,0.6381,197415,1090871.92699999990873
000333.SZ,2023.03.06,54.840000000000003,55,53.810000000000002,53.829999999999998,55.200000000000002,-1.37,-2.4819,259356.839999999996507,1403695.330000000074505
000333.SZ,2023.03.07,53.840000000000003,54.369999999999997,52.700000000000002,52.859999999999999,53.829999999999998,-0.97,-1.802,194737.910000000003492,1041648.712000000057742
000333.SZ,2023.03.08,52.649999999999998,52.799999999999997,52.07,52.289999999999999,52.859999999999999,-0.57,-1.0783,144947.980000000010477,759112.018000000040046
000333.SZ,2023.03.09,52.289999999999999,53.25,52.270000000000003,52.700000000000002,52.289999999999999,0.41,0.7841,130131.020000000004074,688042.449999999953433
000333.SZ,2023.03.10,52.240000000000002,52.5,51.020000000000003,51.149999999999998,52.700000000000002,-1.55,-2.9412,192133.890000000013969,991798.893999999971129
000333.SZ,2023.03.13,51.009999999999998,52.240000000000002,51,52.060000000000002,51.149999999999998,0.91,1.7791,194836.579999999987194,1009855.800999999977648
000333.SZ,2023.03.14,51.719999999999998,51.909999999999996,50.700000000000002,51.149999999999998,52.060000000000002,-0.91,-1.748,165010.730000000010477,844706.515000000013969
000333.SZ,2023.03.15,51.5,51.630000000000002,50.399999999999998,50.46,51.149999999999998,-0.69,-1.349,209456.170000000012805,1067097.770999999949708
000333.SZ,2023.03.16,50.079999999999998,50.39,49.649999999999998,50.039999999999999,50.46,-0.42,-0.8323,121819.529999999998835,610120.756000000052154
000333.SZ,2023.03.17,50.5,51.179999999999999,50.060000000000002,50.329999999999998,50.039999999999999,0.29,0.5795,201230.769999999989522,1018389.81499999994412
000333.SZ,2023.03.20,50.179999999999999,51.130000000000002,50.100000000000001,50.439999999999997,50.329999999999998,0.11,0.2186,163015.239999999990686,826038.62300000002142
000333.SZ,2023.03.21,50.549999999999997,52.14,50.549999999999997,52.100000000000001,50.439999999999997,1.66,3.291,231466.45999999999185,1191368.462000000057742
000333.SZ,2023.03.22,52.200000000000002,52.270000000000003,51.299999999999997,51.700000000000002,52.100000000000001,-0.4,-0.7678,135542.480000000010477,700825.341000000014901
000333.SZ,2023.03.23,51.479999999999996,52,51.39,51.82,51.700000000000002,0.12,0.2321,123790.070000000006984,641022.829000000027008
000333.SZ,2023.03.24,51.82,52.170000000000001,51.64,52.090000000000003,51.82,0.27,0.521,132775.630000000004656,689957.503999999957159
000333.SZ,2023.03.27,52.090000000000003,52.46,51.700000000000002,51.850000000000001,52.090000000000003,-0.24,-0.4607,127683.449999999997089,663222.020000000018626
000333.SZ,2023.03.28,51.700000000000002,52.079999999999998,51.060000000000002,51.090000000000003,51.850000000000001,-0.76,-1.4658,128678.929999999993015,660858.734000000054948
000333.SZ,2023.03.29,51.380000000000002,51.57,51.100000000000001,51.399999999999998,51.090000000000003,0.31,0.6068,128030.419999999998253,656903.324999999953433
000333.SZ,2023.03.30,51.350000000000001,54.799999999999997,51.299999999999997,54.469999999999998,51.399999999999998,3.07,5.972800000000001,571574.119999999995343,3061435.504999999888241
000333.SZ,2023.03.31,54.109999999999999,54.619999999999997,53.359999999999999,53.810000000000002,54.469999999999998,-0.66,-1.2117,277887.5,1500198.904000000096857
000333.SZ,2023.04.03,55,55.399999999999998,54.200000000000002,54.689999999999997,53.810000000000002,0.88,1.6354,373914.780000000027939,2056019.794999999925494
000333.SZ,2023.04.04,54.5,54.719999999999998,53.75,54.630000000000002,54.689999999999997,-0.06,-0.1097,179891.25,975597.256999999983236
000333.SZ,2023.04.06,54.420000000000001,55,53.75,54.020000000000003,54.630000000000002,-0.61,-1.1166,152434.790000000008149,827518.347999999998137
000333.SZ,2023.04.07,53.909999999999996,55.270000000000003,53.909999999999996,54.679999999999999,54.020000000000003,0.66,1.2218,158640.670000000012805,869954.356000000028871
000333.SZ,2023.04.10,54.399999999999998,55.060000000000002,54.009999999999998,54.759999999999997,54.679999999999999,0.08,0.1463,156492.549999999988358,853817.626999999978579
000333.SZ,2023.04.11,54.409999999999996,56.369999999999997,54.399999999999998,55.840000000000003,54.759999999999997,1.08,1.9722,324365.520000000018626,1815026.843000000109896
000333.SZ,2023.04.12,55.840000000000003,56.75,55.399999999999998,55.5,55.840000000000003,-0.34,-0.6089,223024.60000000000582,1251325.78900000010617
000333.SZ,2023.04.13,55.049999999999997,55.289999999999999,54.14,54.14,55.5,-1.36,-2.4505,182594.940000000002328,994810.155000000027939
000333.SZ,2023.04.14,54.179999999999999,54.649999999999998,53.829999999999998,53.939999999999997,54.14,-0.2,-0.3694,142124.470000000001164,771635.251999999978579
000333.SZ,2023.04.17,53.909999999999996,55.579999999999998,53.89,55.420000000000001,53.939999999999997,1.48,2.7438,262280.479999999981373,1444699.531999999890103
000333.SZ,2023.04.18,55.200000000000002,57.399999999999998,55.170000000000001,56.780000000000001,55.420000000000001,1.36,2.454,387063.489999999990686,2197663.191999999806284
000333.SZ,2023.04.19,56.780000000000001,57.25,56.049999999999997,56.079999999999998,56.780000000000001,-0.7,-1.2328,191886.579999999987194,1084909.581000000005587
000333.SZ,2023.04.20,56.179999999999999,58.039999999999999,56.179999999999999,57.039999999999999,56.079999999999998,0.96,1.7118,367949.25,2114956.904999999795108
000333.SZ,2023.04.21,57.399999999999998,58.600000000000001,56.75,56.850000000000001,57.039999999999999,-0.19,-0.3331,398924.020000000018626,2311553.651999999769032
000333.SZ,2023.04.24,56.200000000000002,58.75,56.009999999999998,57.030000000000001,56.850000000000001,0.18,0.3166,339921.200000000011641,1960933.654000000096857
000333.SZ,2023.04.25,57,58.039999999999999,55.649999999999998,57.649999999999998,57.030000000000001,0.62,1.0871,429620.960000000020954,2450369.691000000108033
000333.SZ,2023.04.26,57.020000000000003,57.350000000000001,55.969999999999998,56.700000000000002,57.649999999999998,-0.95,-1.6479,239341.839999999996507,1357589.70699999993667
000333.SZ,2023.04.27,56.170000000000001,57.75,56.170000000000001,57.259999999999997,56.700000000000002,0.56,0.9877,157770.589999999996507,898336.283000000054016
000333.SZ,2023.04.28,57.25,57.350000000000001,56.21,56.780000000000001,57.259999999999997,-0.48,-0.8383,156905.510000000009313,891005.834999999962747
000333.SZ,2023.05.04,57.219999999999998,58.450000000000002,55.850000000000001,56.579999999999998,56.780000000000001,-0.2,-0.3522,268565.619999999995343,1525949.936999999918043
000333.SZ,2023.05.05,56.399999999999998,56.399999999999998,54.079999999999998,55.329999999999998,56.579999999999998,-1.25,-2.2093,342122.869999999995343,1879206.730999999912455
000333.SZ,2023.05.08,55.329999999999998,55.990000000000001,54.469999999999998,55.009999999999998,55.329999999999998,-0.32,-0.5783,208721.700000000011641,1151128.787000000011175
000333.SZ,2023.05.09,54.799999999999997,55.560000000000002,54.009999999999998,54.799999999999997,55.009999999999998,-0.21,-0.3817,181393.720000000001164,995439.01100000005681
000333.SZ,2023.05.10,54.5,56,53.880000000000002,55.399999999999998,54.799999999999997,0.6,1.0949,174625.980000000010477,965082.241000000038184
000333.SZ,2023.05.11,55.549999999999997,56.719999999999998,55.340000000000003,55.450000000000002,55.399999999999998,0.05,0.0903,126224.529999999998835,706491.978000000002793
000333.SZ,2023.05.12,55.329999999999998,57.490000000000002,55.310000000000002,55.82,55.450000000000002,0.37,0.6673,165590.10000000000582,935578.508000000030733
000333.SZ,2023.05.15,55.859999999999999,56.740000000000002,55.009999999999998,56.590000000000003,55.82,0.77,1.3794,140666.470000000001164,786956.98499999998603
000333.SZ,2023.05.16,56.590000000000003,57.240000000000002,55.109999999999999,55.350000000000001,56.590000000000003,-1.24,-2.1912,136125.880000000004656,760273.937000000034458
000333.SZ,2023.05.17,55.219999999999998,56.399999999999998,54.810000000000002,55.020000000000003,55.350000000000001,-0.33,-0.5962,90762.720000000001164,501402.349999999976716
000333.SZ,2023.05.18,55.149999999999998,55.420000000000001,54.549999999999997,55,55.020000000000003,-0.02,-0.0364,110695.229999999995925,609452.709999999962747
000333.SZ,2023.05.19,54.659999999999996,56.859999999999999,54.659999999999996,55.799999999999997,55,0.8,1.4545,203843.429999999993015,1140023.138999999966472
000333.SZ,2023.05.22,55.799999999999997,56.950000000000002,55.799999999999997,56.71,55.799999999999997,0.91,1.6308,151997.829999999987194,860397.293999999994412
000333.SZ,2023.05.23,56.689999999999997,56.950000000000002,55.880000000000002,55.950000000000002,56.71,-0.76,-1.3402,155851.35999999998603,878179.042000000015832
000333.SZ,2023.05.24,55.82,55.89,53.5,53.600000000000001,55.950000000000002,-2.35,-4.2002,266742.419999999983701,1447402.649999999906867
