ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002594.SZ,2023.03.01,260.75,266.54000000000002,257.75999999999999,265.5,260.800000000000011,4.700000000000001,1.8021,143657.60999999998603,3781045.100999999791383
002594.SZ,2023.03.02,266.120000000000004,268.129999999999995,262,263.709999999999979,265.5,-1.79,-0.6742,114904.960000000006402,3043464.759999999776482
002594.SZ,2023.03.03,264.990000000000009,265.230000000000018,262.079999999999984,263.79000000000002,263.709999999999979,0.08,0.0303,63981.610000000000582,1686348.718000000109896
002594.SZ,2023.03.06,264,264.629999999999995,258,264.269999999999981,263.79000000000002,0.48,0.182,112124.470000000001164,2932174.904999999795108
002594.SZ,2023.03.07,264.180000000000006,266.990000000000009,260.5,260.680000000000006,264.269999999999981,-3.59,-1.3585,105932.880000000004656,2789608.646000000182539
002594.SZ,2023.03.08,258.5,259.79000000000002,255,256.990000000000009,260.680000000000006,-3.69,-1.4155,120897.60000000000582,3104294.280999999959021
002594.SZ,2023.03.09,256.5,259.829999999999984,254.00999999999999,256.069999999999993,256.990000000000009,-0.92,-0.358,96731.429999999993015,2481897.867999999783933
002594.SZ,2023.03.10,252,253,242.300000000000011,243.139999999999986,256.069999999999993,-12.929999999999999,-5.049400000000001,283464.080000000016298,6951755.743999999947845
002594.SZ,2023.03.13,241.719999999999998,242.949999999999988,237,240.490000000000009,243.139999999999986,-2.65,-1.0899,167343.410000000003492,4010230.472000000067055
002594.SZ,2023.03.14,240,242.5,233.030000000000001,239.979999999999989,240.490000000000009,-0.51,-0.2121,198568.160000000003492,4715842.057000000029802
002594.SZ,2023.03.15,241.5,242.479999999999989,237.409999999999996,238.620000000000004,239.979999999999989,-1.36,-0.5667,120714.589999999996507,2895736.123999999836087
002594.SZ,2023.03.16,235,239.620000000000004,234,234.789999999999992,238.620000000000004,-3.83,-1.6051,118370.25,2793057.410999999847263
002594.SZ,2023.03.17,236.780000000000001,240.979999999999989,235.530000000000001,237.909999999999996,234.789999999999992,3.12,1.3288,135002.619999999995343,3213067.916000000201165
002594.SZ,2023.03.20,237.909999999999996,239.360000000000013,234.599999999999994,235.569999999999993,237.909999999999996,-2.34,-0.9836,86323.330000000001746,2041533.810999999986961
002594.SZ,2023.03.21,236.889999999999986,239.50999999999999,234.789999999999992,239.50999999999999,235.569999999999993,3.94,1.6725,108872.690000000002328,2585297.268000000156462
002594.SZ,2023.03.22,242.199999999999988,247.580000000000012,242.080000000000012,243.199999999999988,239.50999999999999,3.69,1.5406,155339.320000000006984,3800940.796000000089406
002594.SZ,2023.03.23,242.990000000000009,245.5,239.5,245.490000000000009,243.199999999999988,2.29,0.9416,97461.039999999993597,2374450.293000000063329
