ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300502.SZ,2023.03.01,31.920000000000001,33.770000000000003,31.920000000000001,33.159999999999996,32.189999999999997,0.97,3.0134,357492.400000000023283,1180946.628999999957159
300502.SZ,2023.03.02,33.119999999999997,34.789999999999999,32.700000000000002,33.409999999999996,33.159999999999996,0.25,0.7539,371318.869999999995343,1255182.956000000005587
300502.SZ,2023.03.03,33,33.39,31.96,32.5,33.409999999999996,-0.91,-2.7237,327472.130000000004656,1067667.239000000059604
300502.SZ,2023.03.06,32.399999999999998,33.119999999999997,32,32.159999999999996,32.5,-0.34,-1.0462,200514.739999999990686,651275.613999999943189
300502.SZ,2023.03.07,32.100000000000001,32.280000000000001,30.39,30.420000000000001,32.159999999999996,-1.74,-5.410400000000001,316256.090000000025611,983482.881999999983236
300502.SZ,2023.03.08,30.46,31.32,30.46,31.079999999999998,30.420000000000001,0.66,2.1696,209949.390000000013969,651579.057999999960884
300502.SZ,2023.03.09,31.030000000000001,31.8,30.350000000000001,31.370000000000001,31.079999999999998,0.29,0.9331,182018.399999999994179,563213.337999999988824
300502.SZ,2023.03.10,31.030000000000001,31.5,30.789999999999999,30.839999999999999,31.370000000000001,-0.53,-1.6895,127151.330000000001746,395667.745999999984633
300502.SZ,2023.03.13,30.530000000000001,31.66,30.530000000000001,31.64,30.839999999999999,0.8,2.594,170248.720000000001164,533000.206000000005587
300502.SZ,2023.03.14,31.46,31.719999999999998,30.600000000000001,30.87,31.64,-0.77,-2.4336,192378.890000000013969,597048.775000000023283
300502.SZ,2023.03.15,31.010000000000001,31.440000000000001,29.929999999999999,30,30.87,-0.87,-2.8183,190211.10000000000582,578580.488999999943189
300502.SZ,2023.03.16,29.5,30.239999999999998,29.5,29.559999999999998,30,-0.44,-1.4667,151991.440000000002328,454263.128000000026077
300502.SZ,2023.03.17,29.899999999999998,31.66,29.879999999999999,31.359999999999999,29.559999999999998,1.8,6.0893,288719.919999999983701,894834.457999999984167
300502.SZ,2023.03.20,31.429999999999999,33.07,31.399999999999998,31.899999999999998,31.359999999999999,0.54,1.7219,351036.799999999988358,1135086.152999999932944
300502.SZ,2023.03.21,31.809999999999998,32.450000000000002,31.21,32.130000000000002,31.899999999999998,0.23,0.721,220256.70999999999185,703001.780000000027939
300502.SZ,2023.03.22,32.060000000000002,37.07,31.789999999999999,37.049999999999997,32.130000000000002,4.92,15.312799999999999,725239.089999999967403,2543780.006000000052154
300502.SZ,2023.03.23,36.700000000000002,40.289999999999999,36.280000000000001,38.96,37.049999999999997,1.91,5.1552,854353.660000000032596,3279611.547999999951571
300502.SZ,2023.03.24,38.700000000000002,39.46,37.950000000000002,39.299999999999997,38.96,0.34,0.8727,455822.710000000020954,1770292.645000000018626
300502.SZ,2023.03.27,39.119999999999997,43.21,39.119999999999997,43.200000000000002,39.299999999999997,3.9,9.9237,656328.57999999995809,2720322.057000000029802
300502.SZ,2023.03.28,42.009999999999998,44.880000000000002,41.490000000000002,42.729999999999996,43.200000000000002,-0.47,-1.088,662337.270000000018626,2841049.73300000000745
300502.SZ,2023.03.29,42.200000000000002,47,42.200000000000002,45.310000000000002,42.729999999999996,2.58,6.0379,685943.07999999995809,3091577.802000000141561
300502.SZ,2023.03.30,44.450000000000002,45.950000000000002,43.71,45.560000000000002,45.310000000000002,0.25,0.5518,518896.419999999983701,2326687.813000000081956
300502.SZ,2023.03.31,44.979999999999996,49.25,43.579999999999998,48.5,45.560000000000002,2.94,6.453000000000001,596250.560000000055879,2749358.106000000145286
300502.SZ,2023.04.03,51.200000000000002,58.200000000000002,50.5,58.200000000000002,48.5,9.699999999999999,20,895453.449999999953433,4950423.891999999992549
300502.SZ,2023.04.04,59.899999999999998,61.700000000000002,58.399999999999998,61.700000000000002,58.200000000000002,3.5,6.0137,787071.910000000032596,4736448.188000000081956
300502.SZ,2023.04.06,60.200000000000002,70.790000000000006,60.009999999999998,65.89,61.700000000000002,4.190000000000001,6.7909,865676.849999999976716,5738887.889000000432133
300502.SZ,2023.04.07,66.049999999999997,70.200000000000002,65.39,70.200000000000002,65.89,4.31,6.5412,583605.180000000051222,3981736.362999999895691
300502.SZ,2023.04.10,72.650000000000005,76.879999999999995,68.659999999999996,71.849999999999994,70.200000000000002,1.65,2.3504,734505.449999999953433,5285749.436999999918043
300502.SZ,2023.04.11,70.769999999999995,75.400000000000005,68.180000000000006,72.079999999999998,71.849999999999994,0.23,0.3201,744024.060000000055879,5289649.807000000029802
300502.SZ,2023.04.12,70.709999999999993,72.39,67.849999999999994,70.989999999999994,72.079999999999998,-1.09,-1.5122,602788.619999999995343,4248332.59900000039488
300502.SZ,2023.04.13,71.159999999999996,72.120000000000004,65.650000000000005,66.859999999999999,70.989999999999994,-4.13,-5.817700000000001,678730,4644336.432000000029802
300502.SZ,2023.04.14,67.989999999999994,72.930000000000006,67.049999999999997,72.680000000000006,66.859999999999999,5.820000000000001,8.7048,744492.43999999994412,5242846.195000000298023
300502.SZ,2023.04.17,70.5,71.939999999999997,67.89,69.829999999999998,72.680000000000006,-2.85,-3.9213,449843.960000000020954,3144716.007999999914318
300502.SZ,2023.04.18,71,82.659999999999996,69.89,79.900000000000005,69.829999999999998,10.07,14.4207,829017.449999999953433,6197788.165000000037252
