ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
002475.SZ,2023.03.01,30.019999999999999,30.929999999999999,29.949999999999999,30.899999999999998,29.940000000000001,0.96,3.2064,610365.880000000004656,1868432.208000000100582
002475.SZ,2023.03.02,30.8,30.949999999999999,30.46,30.510000000000001,30.899999999999998,-0.39,-1.2621,318176.919999999983701,974643.528999999980442
002475.SZ,2023.03.03,30.649999999999998,30.780000000000001,30,30.25,30.510000000000001,-0.26,-0.8522,386983.979999999981373,1169336.591999999945983
002475.SZ,2023.03.06,30.25,30.32,29.8,30.010000000000001,30.25,-0.24,-0.7934,350003.070000000006984,1049562.87100000004284
002475.SZ,2023.03.07,29.920000000000001,29.969999999999998,29.199999999999999,29.329999999999998,30.010000000000001,-0.68,-2.2659,408459.409999999974388,1207538.294999999925494
002475.SZ,2023.03.08,29.109999999999999,29.25,28.949999999999999,29.129999999999998,29.329999999999998,-0.2,-0.6819,347282.390000000013969,1010086.199999999953433
002475.SZ,2023.03.09,29.199999999999999,29.420000000000001,28.929999999999999,29.280000000000001,29.129999999999998,0.15,0.5149,303625.5,887301.113999999943189
002475.SZ,2023.03.10,29,29.199999999999999,28.75,28.8,29.280000000000001,-0.48,-1.6393,346352.869999999995343,1000956.368000000016763
002475.SZ,2023.03.13,28.679999999999999,28.929999999999999,28.429999999999999,28.8,28.8,0,0,341556.599999999976716,979840.337999999988824
002475.SZ,2023.03.14,28.8,28.839999999999999,27.8,28.329999999999998,28.8,-0.47,-1.6319,564230.089999999967403,1591612.182000000029802
002475.SZ,2023.03.15,28.5,29.280000000000001,28.429999999999999,28.739999999999998,28.329999999999998,0.41,1.4472,460083.270000000018626,1328237.466000000014901
002475.SZ,2023.03.16,28.449999999999999,28.649999999999998,27.679999999999999,27.719999999999998,28.739999999999998,-1.02,-3.5491,529271.46999999997206,1482057.452000000048428
002475.SZ,2023.03.17,28.010000000000001,28.32,27.5,27.589999999999999,27.719999999999998,-0.13,-0.469,447194.309999999997671,1246831.834999999962747
002475.SZ,2023.03.20,27.600000000000001,28.289999999999999,27.199999999999999,27.899999999999998,27.589999999999999,0.31,1.1236,659259.390000000013969,1837050.925000000046566
002475.SZ,2023.03.21,28,28.239999999999998,27.71,28.239999999999998,27.899999999999998,0.34,1.2186,364742.830000000016298,1023531.145999999949708
002475.SZ,2023.03.22,28.25,28.96,28.109999999999999,28.859999999999999,28.239999999999998,0.62,2.1955,497796.260000000009313,1429756.584000000031664
002475.SZ,2023.03.23,28.8,29.850000000000001,28.649999999999998,29.329999999999998,28.859999999999999,0.47,1.6286,770090.869999999995343,2264227.049000000115483
002475.SZ,2023.03.24,29.879999999999999,31.510000000000001,29.829999999999998,31.3,29.329999999999998,1.97,6.716700000000001,1789399.320000000065192,5549377.088999999687075
002475.SZ,2023.03.27,31.3,31.899999999999998,30.5,31,31.3,-0.3,-0.9585,1025543.930000000051222,3196310.533999999985098
002475.SZ,2023.03.28,30.89,30.98,29.629999999999999,29.769999999999999,31,-1.23,-3.9677,818461.880000000004656,2467551.589999999850988
002475.SZ,2023.03.29,30.16,30.649999999999998,30,30.199999999999999,29.769999999999999,0.43,1.4444,521265.169999999983701,1579515.101999999955296
002475.SZ,2023.03.30,30.739999999999998,30.989999999999998,29.850000000000001,30.449999999999999,30.199999999999999,0.25,0.8278,482365.85999999998603,1463980.199000000022351
002475.SZ,2023.03.31,30,30.539999999999999,29.8,30.309999999999998,30.449999999999999,-0.14,-0.4598,414669.700000000011641,1255259.237999999895691
002475.SZ,2023.04.03,30.309999999999998,30.719999999999998,30.190000000000001,30.579999999999998,30.309999999999998,0.27,0.8908,516529.549999999988358,1573829.487999999895691
002475.SZ,2023.04.04,30.600000000000001,31.07,30.449999999999999,30.769999999999999,30.579999999999998,0.19,0.6213,669319.349999999976716,2057747.172000000020489
002475.SZ,2023.04.06,30.399999999999998,31.949999999999999,30.269999999999999,31.3,30.769999999999999,0.53,1.7225,836329.68999999994412,2603834.023000000044703
002475.SZ,2023.04.07,31.129999999999998,31.649999999999998,30.899999999999998,31.100000000000001,31.3,-0.2,-0.639,468841.070000000006984,1461850.645000000018626
002475.SZ,2023.04.10,31.100000000000001,31.96,30.510000000000001,30.73,31.100000000000001,-0.37,-1.1897,620843.130000000004656,1939299.567999999970197
002475.SZ,2023.04.11,30.21,30.850000000000001,30.079999999999998,30.46,30.73,-0.27,-0.8786,438224.309999999997671,1334579.504999999888241
002475.SZ,2023.04.12,31.059999999999998,32.100000000000001,31.059999999999998,32.020000000000003,30.46,1.56,5.121500000000001,1206194.080000000074505,3838895.425999999977648
002475.SZ,2023.04.13,31.760000000000001,31.969999999999998,30.429999999999999,30.530000000000001,32.020000000000003,-1.49,-4.6533,754105.75,2338427.015999999828636
002475.SZ,2023.04.14,30.609999999999999,30.75,30.170000000000001,30.57,30.530000000000001,0.04,0.131,417883.190000000002328,1271956.855999999912455
002475.SZ,2023.04.17,30.399999999999998,30.399999999999998,29.48,29.690000000000001,30.57,-0.88,-2.8786,728515.069999999948777,2165731.387000000104308
002475.SZ,2023.04.18,29.3,29.75,29.089999999999999,29.530000000000001,29.690000000000001,-0.16,-0.5389,412439.789999999979045,1213885.094000000040978
002475.SZ,2023.04.19,29.5,29.57,28.719999999999998,28.87,29.530000000000001,-0.66,-2.235,550957.520000000018626,1598894.25
002475.SZ,2023.04.20,28.920000000000001,29.190000000000001,28.39,28.62,28.87,-0.25,-0.866,505490.729999999981373,1449773.834999999962747
002475.SZ,2023.04.21,28.89,29.25,27.62,27.719999999999998,28.62,-0.9,-3.1447,757593.459999999962747,2130821.183000000193715
002475.SZ,2023.04.24,27.719999999999998,27.839999999999999,26.829999999999998,27,27.719999999999998,-0.72,-2.5974,822200.660000000032596,2243541.317999999970197
002475.SZ,2023.04.25,26.899999999999998,27.05,25.760000000000001,26.019999999999999,27,-0.98,-3.6296,820435.739999999990686,2143373.763999999966472
002475.SZ,2023.04.26,26.05,27.280000000000001,26.030000000000001,26.64,26.019999999999999,0.62,2.3828,726717.43999999994412,1928541.084000000031664
002475.SZ,2023.04.27,26.370000000000001,26.379999999999998,25,25.149999999999998,26.64,-1.49,-5.5931,1401278.699999999953433,3557987.820999999996274
002475.SZ,2023.04.28,26.199999999999999,26.739999999999998,25.780000000000001,26.100000000000001,25.149999999999998,0.95,3.7773,1072720.649999999906867,2807247.070999999996274
002475.SZ,2023.05.04,26.05,26.07,25.489999999999998,25.62,26.100000000000001,-0.48,-1.8391,589504.010000000009313,1511944.169999999925494
002475.SZ,2023.05.05,25.62,25.91,25.379999999999998,25.839999999999999,25.62,0.22,0.8587,534809.68999999994412,1372848.061999999918043
002475.SZ,2023.05.08,26,26.039999999999999,25.46,25.600000000000001,25.839999999999999,-0.24,-0.9288,506522.770000000018626,1299730.137000000104308
002475.SZ,2023.05.09,25.609999999999999,26.879999999999999,25.269999999999999,26.39,25.600000000000001,0.79,3.0859,970377.680000000051222,2553638.575999999884515
002475.SZ,2023.05.10,26.149999999999998,26.649999999999998,25.899999999999998,26.600000000000001,26.39,0.21,0.7958,652148.420000000041909,1714785.500999999931082
002475.SZ,2023.05.11,26.600000000000001,26.969999999999998,26.379999999999998,26.530000000000001,26.600000000000001,-0.07,-0.2632,488513.840000000025611,1303248.280000000027939
002475.SZ,2023.05.12,26.39,26.530000000000001,26.149999999999998,26.379999999999998,26.530000000000001,-0.15,-0.5654,380447.929999999993015,1002049.047999999951571
002475.SZ,2023.05.15,26.420000000000001,26.850000000000001,26.149999999999998,26.8,26.379999999999998,0.42,1.5921,539800.410000000032596,1433526.689000000013038
002475.SZ,2023.05.16,27.379999999999998,27.5,26.66,26.859999999999999,26.8,0.06,0.2239,641277.069999999948777,1732748.68999999994412
002475.SZ,2023.05.17,26.989999999999998,27.8,26.879999999999999,27.670000000000001,26.859999999999999,0.81,3.0156,839290.670000000041909,2306203.166000000201165
002475.SZ,2023.05.18,27.66,28.14,27.41,27.5,27.670000000000001,-0.17,-0.6144,681207.43999999994412,1887691.293000000063329
002475.SZ,2023.05.19,28.3,28.530000000000001,27.780000000000001,28.120000000000001,27.5,0.62,2.2545,967381.680000000051222,2726628.896000000182539
002475.SZ,2023.05.22,28.100000000000001,28.429999999999999,27.64,27.850000000000001,28.120000000000001,-0.27,-0.9602,503078.280000000027939,1405825.422000000020489
002475.SZ,2023.05.23,27.780000000000001,28.120000000000001,27.530000000000001,27.66,27.850000000000001,-0.19,-0.6822,370065.590000000025611,1029441.729999999981373
002475.SZ,2023.05.24,27.440000000000001,28.179999999999999,27.32,27.839999999999999,27.66,0.18,0.6508,442263.020000000018626,1228687.279000000096857
002475.SZ,2023.05.25,27.739999999999998,27.96,27.399999999999998,27.679999999999999,27.839999999999999,-0.16,-0.5747,334230.229999999981373,923412.145999999949708
002475.SZ,2023.05.26,27.629999999999999,27.670000000000001,27.07,27.449999999999999,27.679999999999999,-0.23,-0.8309,345478.989999999990686,945119.937000000034458
002475.SZ,2023.05.29,27.600000000000001,27.789999999999999,27.199999999999999,27.350000000000001,27.449999999999999,-0.1,-0.3643,325512.440000000002328,893284.63600000005681
002475.SZ,2023.05.30,27.260000000000001,27.66,26.850000000000001,27.649999999999998,27.350000000000001,0.3,1.0969,469579.789999999979045,1279682.125
002475.SZ,2023.05.31,27.589999999999999,27.839999999999999,27.149999999999998,27.3,27.649999999999998,-0.35,-1.2658,475607.520000000018626,1304723.226000000024214
002475.SZ,2023.06.01,27.309999999999998,28.879999999999999,27.269999999999999,28.5,27.3,1.2,4.3956,1201977.929999999934807,3409847.552999999839812
002475.SZ,2023.06.02,28.989999999999998,29.219999999999998,28.379999999999998,28.789999999999999,28.5,0.29,1.0175,949422.530000000027939,2730744.865000000223517
002475.SZ,2023.06.05,28.780000000000001,28.8,28.21,28.350000000000001,28.789999999999999,-0.44,-1.5283,560344.520000000018626,1588795.790999999968335
002475.SZ,2023.06.06,27.71,27.789999999999999,26.149999999999998,26.269999999999999,28.350000000000001,-2.08,-7.3369,1403287.739999999990686,3739193.183000000193715
002475.SZ,2023.06.07,26.350000000000001,27.75,26.350000000000001,27.16,26.269999999999999,0.89,3.3879,1086758.639999999897554,2966631.520000000018626
002475.SZ,2023.06.08,27.179999999999999,27.57,26.780000000000001,27.41,27.16,0.25,0.9205,577657.890000000013969,1572717.665999999968335
002475.SZ,2023.06.09,27.289999999999999,27.48,26.539999999999999,27.179999999999999,27.41,-0.23,-0.8391,593894.810000000055879,1604610.773000000044703
002475.SZ,2023.06.12,27.25,27.879999999999999,27.179999999999999,27.489999999999998,27.179999999999999,0.31,1.1405,670197.530000000027939,1851458.730999999912455
